step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
181,106363.25,0,0,254621.7,360984.95,0,1,0,0,0,0,0
280,152745.77,505908,353162.23,622503.71,650116.1,0,1,0,0,0,0,0
253,62778.08,50251,0,897683.23,960461.31,0,1,0,0,0,0,0
93,255975.62,0,0,507382.7,763358.32,0,0,0,0,1,0,0
210,122195.65,0,0,1078745.78,1200941.43,0,1,0,0,0,0,0
327,44604.88,137950.68,182555.57,558804.44,514199.56,1,0,0,0,0,0,0
334,24710.36,24212,0,0,0,0,0,0,1,0,0,0
42,303543.69,897,0,1038559.68,1342103.37,0,0,0,0,1,0,0
356,9530.45,11249.5,1719.06,0,0,0,0,0,1,0,0,0
306,22244.7,2314649.17,2336893.87,2319559.98,2297315.28,1,0,0,0,0,0,0
132,169520.95,0,0,292736.28,462257.23,0,1,0,0,0,0,0
688,41071.92,190,0,290962.11,332034.03,0,1,0,0,0,0,0
14,5547.78,0,0,0,0,0,0,0,1,0,0,0
394,218460.01,45736,0,0,218460.01,0,1,0,0,0,0,0
211,8315.16,104587,96271.84,0,0,0,0,0,1,0,0,0
283,165920.08,145330,311250.08,121533.54,0,1,0,0,0,0,0,0
408,273702.52,1211870.74,1485573.26,3577221.62,3303519.1,1,0,0,0,0,0,0
204,175979.42,0,0,575931.32,751910.73,0,1,0,0,0,0,0
155,354520.67,2334543.71,2689064.38,3644065.88,3289545.21,1,0,0,0,0,0,0
327,433673.59,15444,0,6507294.23,6940967.83,0,1,0,0,0,0,0
382,1254.23,161919,160664.77,0,0,0,0,0,1,0,0,0
303,305102.45,0,0,1381666.86,1686769.31,0,1,0,0,0,0,0
469,112112.02,707933,595820.98,0,112112.02,0,1,0,0,0,0,0
395,142587,107683,250270,205902.29,63315.3,1,0,0,0,0,0,0
322,15482.7,0,0,0,0,0,0,0,1,0,0,0
398,479515.36,21018,0,10103,465163.58,0,1,0,0,0,0,0
280,322330.54,113534,0,0,322330.54,0,1,0,0,0,0,0
204,8057.07,211,0,0,0,0,0,0,1,0,0,0
9,39123.57,4689,0,0,0,0,0,0,1,0,0,0
522,133477.68,17762,0,0,133477.68,0,1,0,0,0,0,0
298,23920.78,192744.01,168823.23,0,0,0,0,0,1,0,0,0
135,278163.99,0,0,833834.26,1111998.25,0,1,0,0,0,0,0
16,28639.51,7242729.76,7271369.27,342760.41,104697.44,1,0,0,0,0,0,0
228,139364.54,38375,0,0,139364.54,0,1,0,0,0,0,0
277,26236.91,8096,34332.91,590937.86,564700.95,1,0,0,0,0,0,0
546,14326.03,0,0,0,0,0,0,0,1,0,0,0
17,5261.02,0,0,0,0,0,0,0,1,0,0,0
186,89544.74,102378,12833.26,75784.37,165329.11,0,1,0,0,0,0,0
258,1291743.99,0,0,4926476.83,6218220.82,0,0,0,0,1,0,0
302,7416.08,36844,29427.92,0,0,0,0,0,1,0,0,0
589,19555.56,207554,187998.44,0,0,0,0,0,1,0,0,0
204,369068.97,146025,515093.97,6728056.61,6358987.64,1,0,0,0,0,0,0
448,803699.9,0,0,2098562.84,2902262.75,0,0,0,0,1,0,0
398,118143.46,0,0,3097390.63,3215534.09,0,1,0,0,0,0,0
361,56174.67,0,0,766616.85,822791.52,0,1,0,0,0,0,0
95,87297.64,0,0,4339793.57,4427091.22,0,1,0,0,0,0,0
284,10706.63,27011.12,16304.49,0,0,0,0,0,1,0,0,0
130,14476.14,9556,0,0,0,0,0,0,1,0,0,0
42,110161.91,0,0,2669236.18,2779398.1,0,1,0,0,0,0,0
335,49997.67,19254.27,0,617877.97,667875.64,0,1,0,0,0,0,0
236,250050.88,212007,462057.88,5561720.85,5311669.97,1,0,0,0,0,0,0
24,15362.42,173790,158427.58,0,0,0,0,0,1,0,0,0
35,32115.42,8675742.41,8707857.83,685111.73,652996.31,1,0,0,0,0,0,0
232,98587.02,1056035.4,1154622.42,1776380.26,1677793.24,1,0,0,0,0,0,0
157,165772.41,3223545.68,3389318.08,192004.84,26232.43,1,0,0,0,0,0,0
283,4337.17,21213.54,16876.37,0,0,0,0,0,1,0,0,0
331,12533.08,0,0,0,0,0,0,0,1,0,0,0
308,14760.19,1858,0,0,0,0,0,0,1,0,0,0
180,112137.68,3235126.19,3347263.87,4789999.22,4677861.53,1,0,0,0,0,0,0
140,153.61,21932.81,21779.2,0,0,0,0,0,1,0,0,0
207,133202.79,87291,0,2759713.78,3021733.88,0,1,0,0,0,0,0
40,57721.9,0,0,4202820.11,4260542.01,0,1,0,0,0,0,0
137,166719.57,17907,0,504889.86,671609.43,0,1,0,0,0,0,0
13,6126.94,0,0,0,0,0,0,0,1,0,0,0
21,168227.2,0,0,720576.22,888803.42,0,1,0,0,0,0,0
304,6591.79,0,0,0,0,0,0,0,1,0,0,0
130,188596.58,2323291.93,2511888.51,259361.55,70764.96,1,0,0,0,0,0,0
11,19779.9,635264.89,615484.99,0,0,0,0,0,1,0,0,0
238,6652.76,271651,264998.24,0,0,0,0,0,1,0,0,0
280,53219.25,0,0,67130.52,120349.77,0,1,0,0,0,0,0
214,213825.12,110065,0,4363.78,218188.91,0,1,0,0,0,0,0
379,100046.93,51284,151330.93,12175.56,0,1,0,0,0,0,0,0
188,102398.95,65680.85,0,819733.4,922132.36,0,1,0,0,0,0,0
139,72812.05,0,0,2248105.13,2320917.18,0,1,0,0,0,0,0
403,18134.16,6048,0,0,0,0,0,0,1,0,0,0
18,213692.97,4075163.45,4288856.42,386240.18,172547.21,1,0,0,0,0,0,0
308,9245.35,318565.14,309319.79,0,0,0,0,0,1,0,0,0
257,410737.99,0,0,1922554.2,2333292.18,0,0,0,0,1,0,0
255,1544.06,0,0,1077888.16,1079432.23,0,1,0,0,0,0,0
139,11104.71,0,0,0,0,0,0,0,1,0,0,0
34,226524.99,219110,0,990085.09,1445326.87,0,1,0,0,0,0,0
42,5231.77,0,0,0,0,0,0,0,1,0,0,0
20,80303.19,193,0,385623.27,465926.46,0,1,0,0,0,0,0
323,8687.06,70514,61826.94,0,0,0,0,0,1,0,0,0
17,10092.61,0,0,0,0,0,0,0,1,0,0,0
695,22049.94,583454.79,561404.85,0,0,0,0,0,1,0,0,0
262,309278.65,5402506.39,5711785.04,3011868.7,2702590.05,1,0,0,0,0,0,0
332,65372.06,0,0,103496.37,168868.43,0,1,0,0,0,0,0
251,182.56,212174,211991.44,227743.42,227925.99,0,0,1,0,0,0,0
138,13469.57,198934,185464.43,0,0,0,0,0,1,0,0,0
210,5300.37,0,0,0,0,0,0,0,1,0,0,0
236,421190.18,82703,0,0,421190.18,0,0,0,0,1,0,0
688,109034.29,3347432.26,3456466.55,6907992.63,6798958.33,1,0,0,0,0,0,0
204,4051.26,268583.04,264531.78,0,0,0,0,0,1,0,0,0
187,220074.15,0,0,2837238.68,3057312.83,0,0,0,0,1,0,0
282,6912.88,10318,3405.12,0,0,0,0,0,1,0,0,0
37,52456.12,0,0,1410513.96,1562198.98,0,1,0,0,0,0,0
278,145567.49,7908,0,1631040.87,1776608.35,0,1,0,0,0,0,0
303,360069.95,22403,0,67497.87,427567.82,0,1,0,0,0,0,0
286,31856.95,0,0,0,0,0,0,0,1,0,0,0
228,495121.81,0,0,5165453.44,5660575.25,0,0,0,0,1,0,0
282,10407.43,82065,71657.57,0,10407.43,0,1,0,0,0,0,0
307,9185.06,0,0,0,0,0,0,0,1,0,0,0
596,4926.92,1919424.54,1924351.46,131669.61,126742.69,1,0,0,0,0,0,0
330,103841.2,0,0,340660.52,444501.72,0,0,0,0,1,0,0
17,6722.21,134393.77,127671.56,0,0,0,0,0,1,0,0,0
201,105410.92,15081,0,0,105410.92,0,1,0,0,0,0,0
36,305051.51,0,0,943012.37,1248063.88,0,1,0,0,0,0,0
37,111812.02,17005,0,12528474.96,12640286.98,0,1,0,0,0,0,0
683,301654.03,5006,306660.03,0,0,1,0,0,0,0,0,0
211,19474.87,0,0,0,0,0,0,0,1,0,0,0
132,5003.71,43416.9,38413.19,0,0,0,0,0,1,0,0,0
284,58344.23,6565,0,661353.7,719697.92,0,1,0,0,0,0,0
333,234841.86,106991,0,0,234841.86,0,1,0,0,0,0,0
369,32349.09,3027.47,0,0,0,0,0,0,1,0,0,0
18,317019.42,0,0,1027294.31,1476160.06,0,1,0,0,0,0,0
401,156028.16,14408,0,0,156028.16,0,1,0,0,0,0,0
278,143346.3,20638,163984.3,2970472.28,2827125.99,1,0,0,0,0,0,0
382,443402.06,0,0,849909.37,1293311.43,0,1,0,0,0,0,0
183,161684.32,635728,474043.68,668952.13,830636.45,0,1,0,0,0,0,0
404,934.54,0,0,0,0,0,0,0,1,0,0,0
397,74791.36,16185,0,0,74791.36,0,1,0,0,0,0,0
40,10780.62,184063,173282.38,0,0,0,0,0,1,0,0,0
137,101614.13,0,0,750590.45,852204.58,0,1,0,0,0,0,0
227,13204.52,311542.43,298337.91,0,0,0,0,0,1,0,0,0
522,324451.1,0,0,946858.67,1271309.77,0,1,0,0,0,0,0
305,190197.27,11263124.54,11453321.8,985316.79,795119.52,1,0,0,0,0,0,0
254,129497.87,4541778.42,4671276.3,2210357.5,2080859.63,1,0,0,0,0,0,0
393,17301.19,277703.91,260402.72,0,0,0,0,0,1,0,0,0
249,12935.92,10372,0,0,0,0,0,0,1,0,0,0
346,192529.37,7492,200021.37,1185698.36,993168.99,1,0,0,0,0,0,0
207,238594.82,0,0,259870.83,498465.64,0,1,0,0,0,0,0
257,114228.19,124303,10074.81,0,114228.19,0,1,0,0,0,0,0
133,10736.91,31767,21030.09,0,0,0,0,0,1,0,0,0
140,309.81,19,0,0,0,0,0,0,1,0,0,0
39,32793.44,0,0,3846011.1,3878804.54,0,0,0,0,1,0,0
401,16762.14,4036,0,0,0,0,0,0,1,0,0,0
41,238635.12,3435275.17,3673910.29,729471.09,771062.85,1,0,0,0,0,0,0
277,7912.45,21432,13519.55,0,0,0,0,0,1,0,0,0
371,84592.9,1751856.87,1836449.78,123194.97,38602.07,1,0,0,0,0,0,0
407,6561.02,1160,0,0,0,0,0,0,1,0,0,0
378,467324.33,1634,0,258071.61,725395.95,0,1,0,0,0,0,0
323,9866.2,459110.09,449243.89,0,0,0,0,0,1,0,0,0
187,206375.4,34353,240728.4,12780753.06,12574377.67,1,0,0,0,0,0,0
255,7448.39,2331730.6,2339178.99,8797859.26,8790410.86,1,0,0,0,0,0,0
16,26851.39,0,0,0,0,0,0,0,1,0,0,0
402,168010.03,2993148.76,3161158.79,483597.6,315587.57,1,0,0,0,0,0,0
140,13457.57,356607.27,343149.71,0,0,0,0,0,1,0,0,0
201,105502.21,0,0,0,0,0,0,0,1,0,0,0
274,6482.18,66492.79,60010.61,0,0,0,0,0,1,0,0,0
20,1693591.95,0,0,1786385.85,3479977.8,0,0,0,0,1,0,0
186,44969.92,0,0,360866.6,405836.52,0,1,0,0,0,0,0
261,12220.1,31390,19169.9,1028317.58,1040537.69,0,1,0,0,0,0,0
9,20045.21,0,0,0,0,0,0,0,1,0,0,0
178,104497.64,0,0,261706.34,366203.98,0,1,0,0,0,0,0
204,245549.35,0,0,431025.11,812627.98,0,1,0,0,0,0,0
234,394100.35,50517,0,69352.83,463453.18,0,1,0,0,0,0,0
280,131836.42,0,0,2869998.46,3001834.88,0,1,0,0,0,0,0
130,17035.07,1291789.9,1308824.97,267408.98,250373.91,1,0,0,0,0,0,0
351,119682.73,22259,0,664886.46,784569.19,0,1,0,0,0,0,0
298,143951.72,0,0,4666663.7,4810615.42,0,1,0,0,0,0,0
250,186779.04,54132,0,5372772.18,5559551.22,0,1,0,0,0,0,0
182,367146.36,2421640.56,2788786.92,1350726.54,983580.18,1,0,0,0,0,0,0
15,1458203.2,0,0,1669844.31,3128047.51,0,0,0,0,1,0,0
326,182258.74,142456,0,16444.47,198703.21,0,1,0,0,0,0,0
207,4546.31,24040436.3,24044982.61,848825.77,844279.46,1,0,0,0,0,0,0
345,495703.69,36491,0,84103.31,579807,0,1,0,0,0,0,0
370,182442.51,1696182.36,1878624.87,1960236.44,1777793.93,1,0,0,0,0,0,0
18,409284.76,9902662.13,10311946.89,1146207.92,736923.16,1,0,0,0,0,0,0
177,1385.18,50285,48899.82,143506.9,144892.08,0,1,0,0,0,0,0
571,39675.6,0,0,0,0,0,0,0,1,0,0,0
691,914.27,31149,32063.27,2316013.78,2315099.5,1,0,0,0,0,0,0
186,21518.21,778520,800038.21,0,0,1,0,0,0,0,0,0
156,679752.76,20093,0,0,679752.76,0,0,0,0,1,0,0
374,3898.72,22223,18324.28,303074.13,306972.85,0,0,1,0,0,0,0
186,40176.27,0,0,389110.67,429286.94,0,1,0,0,0,0,0
297,202708.04,5689475.9,5892183.94,440563.99,237855.95,1,0,0,0,0,0,0
139,36277.02,485,0,0,0,0,0,0,1,0,0,0
230,26302.5,4918281.21,4944583.72,957561.07,931258.57,1,0,0,0,0,0,0
33,344155.91,31412,0,12400.09,356556,0,1,0,0,0,0,0
370,184034.74,0,0,2501789.03,2685823.77,0,1,0,0,0,0,0
158,6120.57,534313,540433.57,1289957.03,1283836.46,1,0,0,0,0,0,0
357,9888.12,486166,476277.88,629432.71,639320.83,0,1,0,0,0,0,0
311,13258.37,0,0,288967.95,302226.32,0,1,0,0,0,0,0
307,191277.84,141116,332393.84,0,0,1,0,0,0,0,0,0
251,152599.07,8028,0,1913228.83,2065827.9,0,1,0,0,0,0,0
241,90555.11,2220036.82,2310591.94,960874.18,870319.06,1,0,0,0,0,0,0
404,10191.04,0,0,0,0,0,0,0,1,0,0,0
408,426.53,4518,4091.47,0,0,0,0,0,1,0,0,0
354,5688.5,31800.14,26111.64,0,0,0,0,0,1,0,0,0
206,394882.4,317010.06,0,1795752.47,2190634.87,0,0,0,0,1,0,0
135,9566.46,308980.64,299414.19,0,0,0,0,0,1,0,0,0
325,231942.93,523,232465.93,730640.39,498697.47,1,0,0,0,0,0,0
132,161129.8,49289,210418.8,353062.67,191932.86,1,0,0,0,0,0,0
165,136621.08,0,0,316802.56,453423.64,0,0,0,0,1,0,0
321,159639.02,19866,179505.02,99902.36,0,1,0,0,0,0,0,0
301,120117.69,17569457.56,17689575.24,171521.57,51403.88,1,0,0,0,0,0,0
356,139243.43,46393,185636.43,1010384.07,871140.64,1,0,0,0,0,0,0
154,202226.14,31777,234003.14,31419.19,0,1,0,0,0,0,0,0
134,5337.93,0,0,0,0,0,0,0,1,0,0,0
334,233157.45,173986,0,0,233157.45,0,1,0,0,0,0,0
188,50302.74,20987,0,2482357.48,2532660.21,0,1,0,0,0,0,0
332,604458.95,0,0,757875.07,1362334.01,0,0,0,0,1,0,0
226,41873.38,1078080.27,1119953.65,188869.9,146996.52,1,0,0,0,0,0,0
373,965342.9,16703,0,0,965342.9,0,0,0,0,1,0,0
10,87999.09,9628691.29,9716690.38,1809735.07,2619351.86,1,0,0,0,0,0,0
213,3080.1,61409,58328.9,0,0,0,0,0,1,0,0,0
310,139331.63,29868,0,1677473.31,1816804.94,0,0,0,0,1,0,0
192,3588.93,100666,97077.07,0,0,0,0,0,1,0,0,0
350,20953.72,106096,85142.28,0,0,0,0,0,1,0,0,0
304,11015.42,0,0,0,0,0,0,0,1,0,0,0
163,187018.55,53,187071.55,164032.36,0,1,0,0,0,0,0,0
205,17173.18,36010,18836.82,0,0,0,0,0,1,0,0,0
374,116754.01,0,0,3776784.85,3893538.86,0,1,0,0,0,0,0
201,169901.9,6623,176524.9,411737.52,241835.62,1,0,0,0,0,0,0
232,18001.84,0,0,0,0,0,0,0,1,0,0,0
16,83611.8,0,0,721765.23,805377.04,0,0,0,0,1,0,0
208,416984.12,34455,0,619093.52,1036077.64,0,0,0,0,1,0,0
163,3773.47,151124.45,147350.98,0,0,0,0,0,1,0,0,0
234,132122.49,0,0,338483.24,470605.74,0,1,0,0,0,0,0
322,26538.17,1652642.1,1679180.28,459244.71,432706.54,1,0,0,0,0,0,0
231,295728.13,0,0,643517.65,939245.77,0,0,0,0,1,0,0
179,12290.24,130329.71,118039.47,0,0,0,0,0,1,0,0,0
258,113835.2,51773,0,2653873.7,2767708.9,0,1,0,0,0,0,0
256,97661.83,14264,0,335065.31,432727.14,0,1,0,0,0,0,0
258,77168.3,0,0,7756761.81,7833930.11,0,1,0,0,0,0,0
236,61716.65,90331,28614.35,470176.61,531893.26,0,1,0,0,0,0,0
34,1829772.31,121,0,1781958.39,3611730.7,0,0,0,0,1,0,0
163,208717.3,0,0,1242990.78,1451708.08,0,1,0,0,0,0,0
378,86345.21,328,0,37344.67,123689.88,0,1,0,0,0,0,0
285,41009.2,151393.19,110383.99,0,0,0,0,0,1,0,0,0
227,1336.85,0,0,0,0,0,0,0,1,0,0,0
137,215901.91,66094,281995.91,0,0,1,0,0,0,0,0,0
283,156248.8,394,0,194316.58,350565.38,0,1,0,0,0,0,0
19,77890.28,49950,0,0,77890.28,0,1,0,0,0,0,0
211,3917.91,11367,7449.09,0,0,0,0,0,1,0,0,0
348,7145.3,0,0,0,0,0,0,0,1,0,0,0
326,6117.31,124300,130417.31,1832078.79,1825961.48,1,0,0,0,0,0,0
278,302001.46,0,0,1104417.09,1406418.55,0,1,0,0,0,0,0
209,14510.45,0,0,878095.29,892605.73,0,1,0,0,0,0,0
346,7307.5,296056.42,288748.92,0,0,0,0,0,1,0,0,0
254,8412.84,5761439.34,5769852.18,163178.83,154765.99,1,0,0,0,0,0,0
15,290005.1,11564,0,627432.51,1195078.88,0,1,0,0,0,0,0
250,20693.75,0,0,0,0,0,0,0,1,0,0,0
226,4675.89,0,0,0,0,0,0,0,1,0,0,0
213,167454.85,230165,62710.15,4440640.96,4608095.81,0,1,0,0,0,0,0
406,435026,7003375.73,7438401.73,705640.95,270614.95,1,0,0,0,0,0,0
235,3368.66,30960,27591.34,0,0,0,0,0,1,0,0,0
375,3821.94,267277.43,263455.48,0,0,0,0,0,1,0,0,0
237,104696.16,65,0,0,104696.16,0,1,0,0,0,0,0
323,66854.26,163784.26,96930,1196475.82,1263330.08,0,1,0,0,0,0,0
324,253097,424897.44,677994.44,456076.83,202979.83,1,0,0,0,0,0,0
283,86709.69,2256277.32,2342987.01,117388.67,30678.98,1,0,0,0,0,0,0
321,33962.92,0,0,0,0,0,0,0,1,0,0,0
186,13030.59,541175.16,528144.57,0,0,0,0,0,1,0,0,0
140,175390.34,0,0,206927.39,341630.3,0,1,0,0,0,0,0
34,6492.49,0,0,0,0,0,0,0,1,0,0,0
234,45109.45,17451342.19,17496451.64,122037.27,76927.82,1,0,0,0,0,0,0
166,398.25,383517.17,383118.92,0,0,0,0,0,1,0,0,0
186,393484.71,0,0,1076198.3,1469683.02,0,0,0,0,1,0,0
357,10353.97,0,0,0,0,0,0,0,1,0,0,0
209,545031.79,43770,0,38177.49,583209.29,0,0,0,0,1,0,0
181,12161.39,223677.99,211516.6,0,0,0,0,0,1,0,0,0
284,169113.53,1399225.5,1568339.03,871831.61,702718.08,1,0,0,0,0,0,0
406,22902.27,50437,27534.73,0,0,0,0,0,1,0,0,0
18,41570.07,7116092.84,7157662.92,2774845.54,2733275.46,1,0,0,0,0,0,0
546,120464.32,19902,140366.32,0,0,1,0,0,0,0,0,0
8,121293.59,452514.24,331220.64,854342.6,975636.19,0,1,0,0,0,0,0
353,553.59,20801,20247.41,0,0,0,0,0,1,0,0,0
208,8105.37,244586,236480.63,0,0,0,0,0,1,0,0,0
153,362371.9,21390,383761.9,750128.91,387757.02,1,0,0,0,0,0,0
349,10955.99,105554,94598.01,0,0,0,0,0,1,0,0,0
206,15600.83,30278,14677.17,0,0,0,0,0,1,0,0,0
163,9734.88,0,0,0,0,0,0,0,1,0,0,0
154,367423.52,0,0,1070506.62,1437930.14,0,1,0,0,0,0,0
325,436435.79,0,0,1971681.85,2408117.64,0,1,0,0,0,0,0
402,409841.47,34441,444282.47,170336.06,0,1,0,0,0,0,0,0
397,40450.95,285382,244931.05,0,0,0,0,0,1,0,0,0
429,228770.39,5254926.97,5483697.36,450331.62,221561.23,1,0,0,0,0,0,0
601,12461.97,0,0,0,0,0,0,0,1,0,0,0
542,6389.3,230512.41,224123.11,0,0,0,0,0,1,0,0,0
574,3593.6,10974,7380.4,0,0,0,0,0,1,0,0,0
302,195000.06,45545,0,1674513.86,1869513.91,0,1,0,0,0,0,0
180,171007.54,0,0,321307.74,635710.57,0,1,0,0,0,0,0
19,14948.58,592061.39,577112.81,338846.46,565995.96,0,1,0,0,0,0,0
374,69281.15,0,0,548446.11,617727.26,0,1,0,0,0,0,0
190,101738.08,31265,0,195918.42,297656.5,0,1,0,0,0,0,0
261,162554.66,0,0,8517573.37,8680128.02,0,1,0,0,0,0,0
162,13895.78,10270,0,0,0,0,0,0,1,0,0,0
46,8201.66,31851,23649.34,0,0,0,0,0,1,0,0,0
228,119327.15,137783,257110.15,15340777.7,15221450.55,1,0,0,0,0,0,0
332,13970,9924.1,0,0,0,0,0,0,1,0,0,0
335,16547.09,0,0,0,0,0,0,0,1,0,0,0
160,361.64,0,0,0,0,0,0,0,1,0,0,0
228,79224.26,76873,156097.26,0,0,1,0,0,0,0,0,0
380,217178.43,0,0,295365.02,512543.45,0,1,0,0,0,0,0
139,55396.42,54484.66,0,452514.9,507911.32,0,1,0,0,0,0,0
10,73882.11,0,0,512393.1,586275.22,0,1,0,0,0,0,0
187,159983.84,4260,0,968273.92,1128257.76,0,1,0,0,0,0,0
402,5950.49,446,0,0,0,0,0,0,1,0,0,0
185,26365.36,0,0,0,0,0,0,0,1,0,0,0
396,75310.85,0,0,1582896.83,1658207.68,0,1,0,0,0,0,0
250,109965.64,0,0,190761.68,300727.32,0,0,0,0,1,0,0
252,7243.74,10207.33,2963.59,0,0,0,0,0,1,0,0,0
394,303469.04,0,0,322621.19,626090.23,0,1,0,0,0,0,0
249,19569.29,187027,167457.71,0,0,0,0,0,1,0,0,0
346,302781.85,604,0,9860511.51,10163293.36,0,1,0,0,0,0,0
325,10184.31,0,0,0,0,0,0,0,1,0,0,0
156,1614.22,174704.77,173090.55,0,0,0,0,0,1,0,0,0
493,7757.29,31647,23889.71,0,0,0,0,0,1,0,0,0
205,376185.77,2010101.4,2386287.17,2753630.61,2377444.84,1,0,0,0,0,0,0
399,227951.87,0,0,8776867.9,9004819.77,0,1,0,0,0,0,0
165,10888.81,37941,27052.19,0,0,0,0,0,1,0,0,0
258,863861.98,285684,0,460734.28,1324596.26,0,0,0,0,1,0,0
156,352306.81,1369,0,0,352306.81,0,1,0,0,0,0,0
684,10507.87,0,0,0,0,0,0,0,1,0,0,0
145,3433.08,0,0,0,0,0,0,0,1,0,0,0
332,159586.3,15603,0,238819.24,398405.54,0,0,0,0,1,0,0
379,251618.67,11065,0,63255.83,314874.5,0,0,0,0,1,0,0
215,4203.38,268908,264704.62,0,0,0,0,0,1,0,0,0
374,27416.44,32167,4750.56,0,0,0,0,0,1,0,0,0
18,99777.83,2692731.38,2792509.21,1117768.23,1017990.41,1,0,0,0,0,0,0
9,212749.21,0,0,517387.53,730136.74,0,1,0,0,0,0,0
212,14212.97,0,0,0,0,0,0,0,1,0,0,0
325,19350.18,0,0,0,0,0,0,0,1,0,0,0
227,283985.23,0,0,4181981.28,4465966.51,0,1,0,0,0,0,0
400,435749.75,0,0,445930.01,881679.76,0,1,0,0,0,0,0
231,89001.39,22103,111104.39,2115332.71,2026331.31,1,0,0,0,0,0,0
34,123424.96,20854,0,46828.45,170253.41,0,1,0,0,0,0,0
335,306694.05,0,0,3264892.38,3571586.44,0,1,0,0,0,0,0
303,62478.83,456,62934.83,0,0,1,0,0,0,0,0,0
710,16305.05,690,0,0,0,0,0,0,1,0,0,0
287,99222.92,0,0,557854.19,657077.11,0,1,0,0,0,0,0
252,376837.22,128572,505409.22,0,0,1,0,0,0,0,0,0
302,501277.22,314576,815853.22,190965,0,1,0,0,0,0,0,0
163,102432.16,23994,0,147169.9,249602.06,0,1,0,0,0,0,0
500,4641.27,71877,67235.73,0,0,0,0,0,1,0,0,0
131,322177.12,0,0,336727.93,658905.05,0,1,0,0,0,0,0
208,10051.46,10114.17,62.71,0,0,0,0,0,1,0,0,0
401,47510.36,0,0,0,0,0,0,0,1,0,0,0
355,40100.76,39,0,0,40100.76,0,1,0,0,0,0,0
332,257244.68,1579681.39,1836926.07,2061221.17,1803976.49,1,0,0,0,0,0,0
369,258804.01,206,259010.01,0,0,1,0,0,0,0,0,0
21,202554.57,12201,0,0,202554.57,0,1,0,0,0,0,0
164,52966.45,5871397.91,5924364.36,1142534.05,960623.72,1,0,0,0,0,0,0
180,245945.09,0,0,351396.28,597341.37,0,1,0,0,0,0,0
18,69137.48,0,0,363829.08,383725.72,0,1,0,0,0,0,0
400,375975.26,51202,0,10002727.32,9886469.74,0,1,0,0,0,0,0
350,112634.53,551905.8,664540.33,5372579.17,5259944.64,1,0,0,0,0,0,0
308,92718.06,15384.86,0,1496600.59,1589318.65,0,1,0,0,0,0,0
330,70275.09,2017671.13,2087946.22,276362.1,206087.01,1,0,0,0,0,0,0
262,13845.29,0,0,2477960.52,2491805.8,0,1,0,0,0,0,0
323,860000.8,0,0,2622683.74,3482684.54,0,0,0,0,1,0,0
379,8542.36,0,0,0,0,0,0,0,1,0,0,0
44,150318.07,388784.62,238466.55,5852.29,156170.36,0,1,0,0,0,0,0
206,16176.87,285,0,0,0,0,0,0,1,0,0,0
228,84796.88,11482,0,73016.91,157813.79,0,1,0,0,0,0,0
37,127562.21,11802213.65,11929775.86,306147.37,178585.16,1,0,0,0,0,0,0
41,78583.55,21060,0,0,106811.01,0,1,0,0,0,0,0
191,3344.7,98322.85,94978.15,0,0,0,0,0,1,0,0,0
37,94359.45,11177,0,302425.66,396785.12,0,1,0,0,0,0,0
186,143648.76,88388.53,0,1287332.87,1430981.63,0,1,0,0,0,0,0
205,21732.66,0,0,417481.81,439214.47,0,1,0,0,0,0,0
258,310725.33,282385,0,93260.82,403986.16,0,1,0,0,0,0,0
329,128604.04,0,0,1309736.84,1438340.87,0,1,0,0,0,0,0
154,232828.08,5489010.61,5721838.69,2408486.64,2175658.57,1,0,0,0,0,0,0
525,144044.37,9766904.59,9910948.96,190838.91,46794.54,1,0,0,0,0,0,0
8,249501.79,4651.85,0,1051418.74,1365895.03,0,1,0,0,0,0,0
378,29896.53,10587,0,1093690.47,1123587,0,1,0,0,0,0,0
159,32668.36,0,0,829708.84,862377.19,0,1,0,0,0,0,0
350,216285.2,49681,0,0,216285.2,0,1,0,0,0,0,0
11,38458.05,0,0,64106,102564.05,0,1,0,0,0,0,0
187,5406.55,0,0,0,0,0,0,0,1,0,0,0
306,7045.25,0,0,127112.13,134157.38,0,0,0,0,1,0,0
371,371381.18,134193,0,6994386.99,7365768.17,0,1,0,0,0,0,0
235,21070.44,0,0,319314.38,340384.83,0,1,0,0,0,0,0
323,300817.2,0,0,874955.66,1175772.85,0,1,0,0,0,0,0
34,455982.48,27264,0,130013.55,585996.04,0,1,0,0,0,0,0
227,103751.82,18966170.22,19069922.03,4482039.8,4378287.98,1,0,0,0,0,0,0
21,198146.89,0,0,1377037.25,1578570.72,0,1,0,0,0,0,0
399,397092.55,7713,0,75664.43,472756.98,0,1,0,0,0,0,0
227,1122.04,0,0,0,0,0,0,0,1,0,0,0
358,42158.25,0,0,489619.94,531778.2,0,1,0,0,0,0,0
207,425815.51,3013,0,373144.18,798959.7,0,1,0,0,0,0,0
299,224025.3,0,0,492589.74,716615.04,0,1,0,0,0,0,0
589,1222.83,66477,65254.17,31034.45,32257.28,0,1,0,0,0,0,0
376,101610.72,0,0,1269590.8,1371201.53,0,1,0,0,0,0,0
139,67404.34,23679,0,0,67404.34,0,1,0,0,0,0,0
378,1521.86,0,0,0,0,0,0,0,1,0,0,0
